coupon_batch_id,coupon_bu,matured_issued,transaction_matched,no_transaction_coupons,face_value_exposure
be79cb8282d1fe57aca0e6eb769dbf7a,A,349,0,349,1745.0
f520ba1af3051a8bb2776d5548cf1538,A,349,0,349,1745.0
ae9587ad3f6663d24b831cc469da987f,A,348,0,348,2784.0
fdc52ac1371f8c7e0abbc3b1842fa493,A,348,0,348,2088.0
12d115cd76b2bbe3dafa395ce50219f3,A,347,0,347,1688.4
18ff308f6973b95175b7d1da7454ba5c,A,347,0,347,1735.0
397ad39c4271b2e9d6d140e9c58a304b,A,347,0,347,1735.0
5440131e82aa4bc0f4d53d83ec544905,E,347,0,347,1388.0
5e8fe371632c0282be74023076db16a2,B,347,0,347,69400.0
8294214de440804068a3f7909f415c04,A,347,0,347,1735.0
0ca67dd28d5adf4e585a986de1f0e2a3,E,346,0,346,1038.0
d56a2ddd69c822a7acf5cac2eb854df5,A,346,0,346,1178.6
307cf29657ec2bf8f015d98ec3781140,A,345,0,345,2760.0
3b05d72dc815cf4fb763e90362b4d3e2,A,345,0,345,2070.0
65823cfd60aa1417db09707cd2634c4e,A,345,0,345,1725.0
8d612bbbd7e0453828998265e2cd7bc3,A,345,0,345,2760.0
278d3ac323245507b14d40e263ac1e0a,E,343,0,343,3430.0
2913eeadead28cb5e688e62e1a3d9004,A,342,0,342,1710.0
54caeac7c7fceed2bb4ad0698ad48de3,A,342,0,342,1710.0
64f193fe92dd8af14e90c55bfdd8383c,A,342,0,342,1710.0
a7e5509092cc2b35b359bee613a86a43,A,342,0,342,2535.0
25ff88e9b995b82639ae5d1d95ffab93,A,341,0,341,1705.0
d024fe33b6e85f22ce391aef073fb5c0,A,341,0,341,1941.2
aba451d50febfe44edaff9f34ac294a0,A,340,0,340,1767.8
186a74c47d683520cf9f3879fa32466f,A,339,0,339,2712.0
24000fa99d38a4420e2d2f3ea108bba2,A,339,0,339,1695.0
852ee32e5fd58820aeafa0f720c5cb03,A,339,0,339,2373.0
1a61fb0e688a2856a578cee5a7d086ad,A,338,0,338,4459.7
bd0b62084bc81a0dadacdbad2c6d62e3,A,338,0,338,2786.2
5182427452d64e4ba36f26958a53c0e7,A,337,0,337,1685.0
9ee4d29e4b656886a069aa22f37f4bc7,E,337,0,337,4044.0
c81085e6ea7cbdb522f568b27fc8a5c6,A,337,0,337,1685.0
4940693e4b46ba026c6576ecfa7080fb,A,336,0,336,1680.0
61ab2cd18788fe785c003ef2e33c4137,A,336,0,336,6048.0
c26554bca8595db621e72e5519b60074,A,336,0,336,1680.0
e01375f06f7240b43194d475a20bfda4,A,336,0,336,1878.7
2f88f33a72a5250aaad3144e31690417,A,335,0,335,1675.0
5ab701eba71512cc693a2d2ed9a99c63,A,335,0,335,1675.0
d45e4752b652bb6f531b00a46516ebfc,A,335,0,335,1675.0
f26eee8b5b84d12634d682ce4e1b498a,A,334,0,334,2672.0
a66e2f83ad7a23ffd3c49353463e7b97,A,333,0,333,1665.0
d3cb5cc930e325b9383e829302fb113e,A,333,0,333,2709.3
82aec561dbb7e993ab40235537da7320,A,332,0,332,1660.0
ac3a37ad93fb5990c85d7c99a74b75d9,A,332,0,332,4381.3
d7c1e0839ec8efa2d51813d2883beaa9,E,331,0,331,3972.0
e921eedcddbb398fe0f078f3f7dd0f5b,A,331,0,331,1655.0
ed9822e863e1aada4e05daf182aac20e,A,331,0,331,993.0
f8c97ba94913a1ea07aab6a3efa45256,A,331,0,331,1655.0
19c4d21b7d406095df4bc272210b4880,A,330,0,330,1757.5
fa5ed4ddbacbadd22200f6c7bd7eb7de,A,330,0,330,990.0
e773f4b4eb09d8c7e7a7871441ffb62f,A,329,0,329,2632.0
ae3bdaecbccde58ef9ee50f9fa7c56e2,A,328,0,328,1968.0
b998c396c8717b4529f7b007b6594acc,A,327,0,327,3036.8
da47db9037a042fc27694bfe938180e8,B,327,0,327,3270.0
bb9372b8658ab1a3dff21f4c59b2438c,A,326,0,326,1699.3
1a976a9d56ce05de2b9ec483c910be09,A,325,0,325,2600.0
5bee3f7a1b3c6ba23a4150f891ab516b,A,325,0,325,1625.0
b335e988942d0cfb099a1bf6f20abdc2,A,325,0,325,1625.0
a3e853ad138666e06575d3875407e210,A,324,0,324,2883.6
402efc6fe858ed90f1a221cad329c15b,A,323,0,323,2584.0
5b205a93afce940c2897c79d6c3ff80f,A,323,0,323,1615.0
fff256742237c952832b12a32c2fe9dc,A,323,0,323,2584.0
35c64de46ae112816875d672f66851db,A,321,0,321,1605.0
5d96710212f4ff8cdf110b7e5cb907f4,A,321,0,321,1605.0
66a77f8841fb8b81d9e6321831a40497,A,321,0,321,2313.0
ecf4b0c1256b4f3fc89c1b4924cccda8,A,321,0,321,3219.3
23b2c82bb0099968863d10c4ee534bd0,A,320,0,320,1600.0
8f2485d1eafe831363590dce1e8c435c,A,320,0,320,25600.0
b18e2272ac843c2d5628f5df5113e78f,A,320,0,320,2560.0
ff0313deee3a529c90f8d71a2ea66414,A,320,0,320,1600.0
61e0145c749c8448bc3f8a0c35da879c,A,319,0,319,1595.0
196fc8b78faa6c6591f1924ec6755fa9,A,318,0,318,2544.0
5e8bc672692d578748f5585848dca133,A,318,0,318,2544.0
7b0f3ec5721a4efc35635e0077903859,A,318,0,318,7063.8
aaa962bd2085b36828856327c227270e,A,318,0,318,1627.0
0b746656fda4482c0054a8d61bf685d9,A,317,0,317,1585.0
c7edc2c4749686cfd58648e37e6f434a,A,317,0,317,2536.0
0988f6842348a3c63311140c08a28497,E,316,0,316,1580.0
882ce1b689eb27be3cf787f372b3e7ea,A,316,0,316,1896.0
117fc852c56d1b1fd3bfc61de67a5b4c,A,314,0,314,2826.0
e5729812fa1428f85a833040607ed0e4,A,314,0,314,1570.0
1c5ecee311bdf13eb761bb6679732556,A,313,0,313,2504.0
a4132742ba061e3dc0a2e910fa74201c,A,313,0,313,1565.0
d6e0f9f9039fe6e7e90b1dd8ad41949b,A,312,0,312,1560.0
8f8d8d928d28008a184b4e46476fccba,A,310,0,310,1550.0
9cefa6a1ee76a3f64064b48d6aec6c74,A,310,0,310,1550.0
c5894df860521495a014bd7396740f4e,A,310,0,310,2480.0
55c243f8c6b4ed612c3c376901d511f1,A,309,0,309,1545.0
6d9bcc6609b12d76192b02a2bf0f4874,A,309,0,309,2472.0
7fc292ad9c1800b5e25990abf4f52496,A,309,0,309,1545.0
e3b6517dbc787a857deab1c11de64f2f,E,309,0,309,3708.0
709ca4e13331163a7019e81259e1f56c,A,308,0,308,2464.0
0f25db8947b8d9913a647d369e61f8bd,A,307,0,307,1535.0
46bd9e89c46068fc7dc542dcf8a43cb8,A,307,0,307,1535.0
a4718c0d04a0c63f91f88b569babfd67,A,306,0,306,1530.0
be7aef248de140063dfc26fc3d7894f6,A,306,0,306,1491.9
1ab854d19a9a48a40533f6b1c090f249,A,305,0,305,1525.0
5c82b2e22e442dc4967efedfa546203c,A,305,0,305,2440.0
06451564e251116c5ba5a597996f04d6,A,304,0,304,1667.8
1e5e815fbab3c6caf4f6627076a5cfa5,A,304,0,304,7092.4
39071675d33f18d8a46ddd02501ef416,A,303,0,303,3030.0
8978514d3fdfbbe6c0c21ed8a2fc7e2a,A,303,0,303,2424.0
d89e3ccd3af219c65de8e6af2ff529a6,A,303,0,303,2424.0
8eb8b1aa98546526538f6fc6163fe3cf,A,302,0,302,1886.0
0452a81a7c2da1c655df2c8db1acd37f,A,301,0,301,1806.0
720e3948b51cabaebb1365ecc1f45d65,A,301,0,301,1505.0
2673c073cf16b8a8174d359477aa3605,A,300,0,300,2149.9
4544e0c78c2020984b756864770148f8,A,300,0,300,2400.0
3c0cbc4ebc2876b5a80321d831827274,B,298,0,298,31290.0
945b3aff4a565d0c86997eae05764d32,A,298,0,298,2546.0
aef998512c0e61889c1dc257e56f030c,A,298,0,298,1490.0
b9c783ede1d757994a900bd59d15a513,A,298,0,298,2384.0
1eef6016ccce4dd89ee73c3bbb98709a,A,297,0,297,1576.1
8ed8ced3b2bdf41c5e007e60f7e76dea,A,297,0,297,1058.9
b2a8d5adb6e051affacc011c584d2dd9,A,297,0,297,1485.0
bf8758a23e45b97289e96d1afd862682,A,297,0,297,1485.0
fdbe2a5a9e68a24ba1c4887d9d3e4387,A,297,0,297,1782.0
b185110fd9eaf971cc9a849410141f77,A,296,0,296,1480.0
9a34f7c17877c7266c9289b0abb4fe6c,A,295,0,295,3504.0
008b60a1592705de4e5c60b4e156fb4b,A,294,0,294,1470.0
438111c8c86962d883190dc59b7b9d55,A,294,0,294,2352.0
933e1886e5ffad64b6286f59c857dde3,A,294,0,294,1764.0
a379f3965a5b6b803bf6f4382d18bb22,A,294,0,294,1470.0
ae9cdc46742c6d501fbdb0a3defc532c,A,294,0,294,1470.0
d8b342a9a8116ba481fb4c31aa90faaf,A,294,0,294,2352.0
14c63bc0861cbfc039b9a730a52c978a,A,293,0,293,1758.0
43f37e84448497944a49d8bf06c86ec5,A,293,0,293,1840.0
79e18dc12a0f395163777837553df8ec,E,293,0,293,586.0
2372458934512ab5dbfe9f35802e1a2f,A,292,0,292,1584.0
8ec28b09ec95f08279e82459f1289c34,E,291,0,291,3492.0
6c8e423c3d6d34f09ef6b25b31d24ee7,A,290,0,290,2320.0
7c876c49e719c064439caf4dfcf60bee,A,290,0,290,2320.0
87a33a0be73e8a9ebe8da9a34b572788,A,290,0,290,1450.0
4da8b883a275a3caf9a48de04a4306e5,A,289,0,289,2312.0
38e34ca16408de139304fe9c41ce4d87,A,288,0,288,1440.0
47c4c8efd03423137ccdb093907be617,A,288,0,288,23040.0
ef8e215665f9157f0d7e194101927abe,A,288,0,288,2863.7
de15a96653a65a8e8282232ffaf7adba,A,287,0,287,1435.0
5c410fc003f6cb9a8a6f984372807ebc,B,286,0,286,22880.0
bf5026bb90cec9403fac2053efe683d6,A,286,0,286,2434.0
05a705b6aaf7617f6320d9a7d5cd6b18,A,285,0,285,2280.0
31c73d9163fea11bc64d4bf849fe9fa0,A,284,0,284,1420.0
6c495464ba5ec5fee9cc373590600565,A,284,0,284,1420.0
fb9adc4a07a0898be29f99f6587eb064,A,284,0,284,2272.0
9c0482d4ea33ec03f04c5b2c626bf8a9,A,283,0,283,2264.0
ddd412683c1cd8163f19b8b0a869652b,A,282,0,282,3384.0
180db29290017b47044d975f8675412a,A,281,0,281,1686.0
3b9f9c454ae37f9a53d7301d85a7f9c3,A,280,0,280,1680.0
9587088563bbce926975b8361a0775e9,A,280,0,280,1923.0
f6b641439a33647f935184eaa3a3dac3,A,280,0,280,1742.0
01bcff35c845f488ba8bfcfa8061723c,E,279,0,279,837.0
59b79c6c90dbad4957770b55f4738a79,B,279,0,279,837.0
ac2c22b90cc5eab42b0fe22d306b49d6,A,279,0,279,2232.0
6cd83da36656ee0a2601da38b3e6c97e,A,278,0,278,9452.0
9fc6c515373ee1b21467fd54501fac18,A,278,0,278,1390.0
a2f32b0a5c90685bee6d42d8448a0086,A,278,0,278,2224.0
6d55108b64d4a89faef5c8bcfe2c1448,A,277,0,277,2216.0
960b8b2e7c836826931c0a0742e82158,A,277,0,277,2216.0
d6464b20ca84ce02b4aa172df27fed3b,A,277,0,277,1662.0
86f7e9c427feacc8cbb8e76ecf04b0cc,E,276,0,276,552.0
28383c755009c4109567575bcc92fe56,E,275,0,275,550.0
ac661454e6efe2a1afc0ddf508fe742f,A,275,0,275,1287.1
eef29a2f76ef553bab54b6f3cdbb5fb6,E,275,0,275,1650.0
f646c2e8ada7f03df7e3e97491a19316,A,275,0,275,2324.4
3b5dc9287f6d4c8689134d41e6f46343,A,274,0,274,2192.0
4ab8a9f6a57011f4e9215a14a0255b07,E,274,0,274,3288.0
eababe71be8dac5e9b85455a4f072f23,A,274,0,274,2192.0
52be1d9d351c24cce415866595269431,A,273,0,273,1694.0
58f92a3b1c63954d37f8d2c799cc2f1a,A,273,0,273,1365.0
5fdab3a8c9820f22d459498c3b55a0f6,A,273,0,273,1365.0
77618f56a460529f853cf6e647310f31,A,272,0,272,1904.0
0a67632237942d3f44a9acd69c735bbe,E,271,0,271,1355.0
50a5835b360ea189ef6df29c7c29bd65,A,271,0,271,2168.0
c33c476d9c95b58fe56cf323fc76e4e6,A,269,0,269,1344.4
130fa37e714f8570967dfd6eef7d8665,A,268,0,268,1696.1
a4cf59c3a455f1cc949458cd1eaeae30,E,268,0,268,804.0
f42c626863e2451de162b7b646a48d1e,A,268,0,268,1314.8
11ca598b4d946d7eb324228ccaef8488,A,267,0,267,1335.0
124fece3909757c9eeb9ed38e2e232a7,A,267,0,267,2236.7
574ce7384b4dc90626d4c3cea9d61b9a,E,267,0,267,801.0
d22f8ea4798b289e73da669ec2e1cf32,E,267,0,267,801.0
e1461fd4bc0b5a77c8835ca11d393fae,A,267,0,267,1508.8
e03ebb2b1a4a2da5ca56107d8d020fb9,A,266,0,266,1596.0
f50b77973417612e2b0af6a15ab5cc78,A,266,0,266,2008.9
3024b784430e012f59a5819eeb43f959,A,265,0,265,1966.3
30b82662343b000b7c5aa7d9afec40d4,E,265,0,265,795.0
3adda5f32ab95ef0aa30b4ea0fd38144,A,265,0,265,2120.0
49cda46c39bafb33de08d0eb049b9a29,A,265,0,265,2120.0
6682ed268d65ca8ea08d961070af945d,A,265,0,265,2120.0
7d50474fb22707cd61b8caf1123196f9,E,265,0,265,795.0
f2799475405230d2b21afc5bc6f4d865,A,265,0,265,1325.0
2734eb06c58727aad5729aa25b67430b,A,264,0,264,1320.0
612d25dfcee88705c06289073568bf0e,E,264,0,264,1584.0
964751c5340974ba15ab70b3d1f09f79,D,264,0,264,0.0
bcc900e37ee1aa995de8ba299c6a11e3,A,264,0,264,2265.0
97187677a4848f8800eb988c314bdb19,A,263,0,263,1315.0
173372eed1ead120a5ea9e31f5be5e70,A,262,0,262,2745.0
d9dd3e2d204bbf374ffd20dcfca2e845,A,262,0,262,3063.8
009b54be1ecdef55f3feca000730d1e3,E,261,0,261,522.0
24ab4ff70fa431088b9b79e2a2333325,A,261,0,261,1215.9
6d7d87d7952b90a87d5cbe6d46045e1e,A,261,0,261,1472.6
5d75af2b39e2e02746aadb5d2fa326e6,E,260,0,260,13546.0
7dadc93784ac94aae8e694b8d326d2d9,B,260,0,260,2600.0
aa5c70432b7d6d273f87cdaf40bf1ae0,D,260,0,260,0.0
4795265c888105c7c9bb79d0da4d2919,A,259,0,259,1402.7
e5755d2673d9d8711e3f74e9b7135844,A,259,0,259,1295.0
fd425656ad48689b92cf79301e22487a,A,259,0,259,1295.0
5e6be484fd241362bb9dbb9188f76541,A,258,0,258,2064.0
73c786409a4c6d34fbc7834c58826d11,A,258,0,258,2064.0
436d932ee12217fced454337c8920913,A,257,0,257,1799.0
0a28bb40da932b3d796377f9be5e810a,A,256,0,256,1280.0
8217c9668d136e6e8441830e5d8ea4ae,A,256,0,256,1792.0
c84c73038adb338a96981bc592c405e9,A,256,0,256,5993.6
ad49acaf88e25103d416520a00f7405a,A,255,0,255,2550.0
c62ae2997d8d72206ea1c15992ed4e27,A,255,0,255,1275.0
e8916a366b944705bb21ff2b6eface1c,A,255,0,255,2040.0
2b5b2940642e8cb567355ed4c1699d48,A,254,0,254,2540.0
db1ae7f3a638f91a5b8c053614365e5f,E,254,0,254,2032.0
edea74a605e75e6f3c8803d0d39acc90,A,254,0,254,1270.0
bdbd26dc50df1c30226487e35c358afb,A,253,0,253,5060.0
bf028dd4097542d87039193e054d52d5,A,253,0,253,1265.0
f73c361053e051a18277e12d5a8b8038,A,253,0,253,1518.0
30575c187a4472c37dd85e780c41156e,E,252,0,252,756.0
5571db32888882e11daff7c490c9d260,A,252,0,252,2016.0
58a8fbf454b018645db10c48fa8d545d,E,252,0,252,1260.0
5cd0929fcc19013594a3baddf45ac25e,A,252,0,252,1260.0
8958c020423f282150500c5d33414331,A,252,0,252,1565.0
97e06912ae585f5a3d16da840dae20e0,A,252,0,252,1794.0
b9d194b4fcd411b02eea6fe9f66bf427,E,252,0,252,756.0
bbe8002f3dfd8492dea5f1dc00cd04be,A,252,0,252,1771.4
23eb919c3eb4fc943daa7b5cf8ce9c01,A,251,0,251,1580.0
484f175d2fbbe136edc93413e1840d8d,A,251,0,251,2008.0
8e4628004b64b7073493f9ae985c1c0f,A,251,0,251,1255.0
0a4dc9b9460587375afbf3081ddfcff1,A,250,0,250,1763.0
f698158f1587c3d534cb42ed644bcfbf,A,250,0,250,9982.5
1fa962f0a2e6d1fd33551ab4bd5fe59d,E,249,0,249,2490.0
45ffe9a5e592964157be8dfbb75e78fb,A,249,0,249,1992.0
b4aebf9f6301470c4538c6e0fc54a141,A,249,0,249,1992.0
f98cf77b9cebfe65f5a44e876635979a,A,249,0,249,1245.0
a2def0ae124d7191a66aa8f7bdee6d29,A,248,0,248,1736.0
be98715883a45cc32a9d6c330db60d4a,A,248,0,248,1350.2
cb32eb91a5e812fb2ecb179962f55137,A,248,0,248,2480.0
f0e17e0e2f28f14e30ecfccf0b591da5,A,247,0,247,1235.0
7c932c78f14e2f42a77385c4b07fea29,A,245,0,245,1385.8
87b1a851e98de0ab5d6d262a687a1c31,A,245,0,245,2450.0
aa7fa7124e082145d4ca0509d48f340c,A,245,0,245,1225.0
de09d850cd546f59d5392c4a20994e60,A,245,0,245,2450.0
0435d40a7ce197fc0c525ae0a80d90df,A,244,0,244,1952.0
a6ab38cf17ec0ab6b98e4d9a4ac0e363,A,244,0,244,1952.0
de581bde15cd55d55ba652304c56ee10,A,244,0,244,1952.0
ee81506feb8f654d5c4f1251e3d729ef,A,242,0,242,1936.0
61d938e2254f56d7f7a1a6e0ec33372c,A,241,0,241,1928.0
46865d9be580adbf3263bbf405c3c452,A,240,0,240,1440.0
e97753ae72c25feee2c259d4c8365ab9,A,239,0,239,1912.0
07fece7539b3e7ac5553276d851b985c,A,237,0,237,1422.0
93ad03499f0fcc114b583e5f2b290336,A,237,0,237,4266.0
bd453bf3e0c220e829990158eb2b769a,A,237,0,237,1185.0
02d684e1ec5674d1f89f38d756b387e6,E,236,0,236,944.0
0c76bb0a26183ea6951d377eda943ca2,E,236,0,236,1888.0
ab5ca464ff3f06417e1432f93e65dd10,A,236,0,236,708.0
3d3e418ec06a65e541eaaefcc8e3745a,A,235,0,235,1175.0
665f3ba876640240a2ec9048aa750c0b,A,235,0,235,6815.0
a7b9f80dd043b314930a76dee6ccd998,A,235,0,235,1410.0
cb9a628e69bf623fd992289ee78bf78e,E,235,0,235,470.0
cbd6b398296595372d355a9c2bb0701a,E,235,0,235,1175.0
1b56284cfd07abe207f49552968f4982,A,234,0,234,1404.0
ddd4e15b7d6f37b311d31d0d11f93b1b,A,234,0,234,1620.2
eb937f42ebd8f45c7880733b106db8be,A,234,0,234,1404.0
1598bec06716afe048547be38ceb2be0,A,233,0,233,1398.0
36599ee6aa9ef79b24a74de1dd820bad,A,233,0,233,1447.0
89b9e0b34294514e791d39f6722ba6ad,A,233,0,233,2330.0
9e73f1aee1d1c29700f752568f55139c,A,233,0,233,1439.0
a894588c9dc670e2f2a5d2f521faf7f9,E,233,0,233,2330.0
b4740debe92e70164136efc9b9233798,A,233,0,233,1398.0
c8079fbfe202e7387235518fc0e82ce6,D,233,0,233,0.0
c949cf0d0dd277b3daacfea81824d532,A,233,0,233,1631.0
12a668c9b2cd45ed4574054750709615,E,232,0,232,464.0
34ce285dd9f01f339643c8cd729d3312,A,232,0,232,1444.0
49266bbe0df8c19a0a6f9245c27b0cae,A,232,0,232,1177.8
638a5869b7c4c9ae4374c472df263f74,D,232,0,232,0.0
851679776954261888f3abb2d60d0a94,A,232,0,232,1160.0
9de52badb487a152d7166bdb63f01c9e,E,232,0,232,1160.0
d43e9846d4b7cbe8c843d10d02b6f2b5,E,232,0,232,1160.0
349260f67bb91787c730c038714dbeb6,A,231,0,231,1848.0
364170e483a2429df417d22acd833352,A,231,0,231,1386.0
2aab4fece31478af8b52c2ca61b4dd86,E,230,0,230,1380.0
42bd7cdfd9cdc751e77a65876cf048ec,A,230,0,230,1317.4
45dfc74be37981e29c5a305e5c426914,E,230,0,230,1380.0
ed30563fc027843cae3fc8959245e95c,D,230,0,230,0.0
03e28675220426aa14e6a1b6e3c84ea5,A,229,0,229,1236.7
1f47806a003e76c71a960c21e518c454,A,229,0,229,748.1
597584f744c6a566ea7ac2dd6099b1a4,E,229,0,229,916.0
ed92a84322af78676356e91b8c4bc18f,E,229,0,229,5725.0
2b8f0041a025c0f9cf36ceaf81df9588,A,228,0,228,1824.0
ca36bf265446245f652adc87d64991c5,A,228,0,228,1824.0
4bdb49ed3e1a3b0a8add533f5b907f7f,A,227,0,227,1135.0
703fbddb50be1cf5e78f83eb57ebf901,D,226,0,226,0.0
8ca720404e1e7f41aad6b6faaa1ffa36,A,226,0,226,1130.0
c031100e2c795bc14020c000acbf245c,E,226,0,226,1130.0
7cbdcac63bd9424bded1d9281eaea833,E,225,0,225,2700.0
64932a435c8e1a1810a1673c4ab6e774,E,224,0,224,672.0
ed3ceffa566b549ef65815ca01af4ce3,E,224,0,224,2688.0
9d795b3772060461e0264388268c752e,A,223,0,223,1115.0
d1ed864afd1a4094f78af616aede49fa,A,223,0,223,1784.0
39fec20cd7c0073ee6cba73c67606c28,A,222,0,222,1364.2
4e81ae200750abef0f0f9deb91796cad,A,222,0,222,1506.3
9d5a87dc4dc75113b77c29c3f596b63e,A,222,0,222,1332.0
b2faafd1fcf54d3843e96d28f96dd377,A,222,0,222,837.0
c0c2b9c252d2603c32de6d87d3e38fbb,B,222,0,222,2220.0
cdbdfe4c1293f3f6542a7b3bed2f2931,A,222,0,222,1332.0
dabb3905633b6ebed3cc4133cb7b4810,A,222,0,222,2220.0
e6b63a182210d9dd05e3bb4823abcf16,D,222,0,222,0.0
1e3e6b6ffa5e8a1fbeeebe2976298747,A,221,0,221,817.1
348eb3096a1e3ff2fa9fed06f6231b2d,A,221,0,221,1324.3
57a447a49027d1dc4f0dcc6a4599e0d4,E,221,0,221,663.0
c179015e2f62f580ae4a7acc0816cb8e,E,221,0,221,1105.0
1600b51456d3435da0cf6907b7f18e11,A,220,0,220,1760.0
76afe98eb7c6647a56c009678ece3f4e,A,220,0,220,1320.0
962e4b609ede45c114ef72068b48b97e,A,220,0,220,660.0
9f3a7d1aae71fc4f98836042d6f46583,A,220,0,220,5940.0
31fee1ad6b86164c0c3ba90f893dd1f7,A,219,0,219,1314.0
4a64a1997b0299dd1893164c64322990,A,219,0,219,2158.7
795f7e0b051d6d7654c710cb8164d940,A,219,0,219,2190.0
8d3789bbf9b66f3dae2d4a927c0f4a1a,E,218,0,218,654.0
92bb5e1edf5ab509d1894f2bd6c8a149,E,218,0,218,218.0
a1093d16e24d5e8a6ec01fe0df06c8ab,A,218,0,218,2180.0
d79b993ea17e2a217b224df7ab45984c,A,218,0,218,1308.0
cdbd304247d6b5e4dec0712d9e6af42c,A,217,0,217,651.0
00b5feb76245c619bc94d3d6828d70d7,A,216,0,216,1080.0
06e9992b954979356da1bff685dba12d,A,216,0,216,1296.0
3784b58223ea0143f88f024aa1c04b89,E,216,0,216,2160.0
a50fc9a107de7c04f13ea86276a596f2,E,216,0,216,1296.0
3145bb2819523878d4169e2aec3fd840,A,214,0,214,1070.0
33164b09cc7c7f00f22d814295b0b0f8,A,214,0,214,1070.0
4e5b0c04311ceeee9cc4c0f11dc145d5,A,214,0,214,2140.0
4fcfe3dc4f29872f9b02a0a44da0a1e9,A,214,0,214,4280.0
80591cc06583fa342b68f19095a2bb4e,A,214,0,214,1124.0
9a150d31f32c049408ebcb3ca7fe9fe0,A,214,0,214,642.0
e2c24f43fb7822737e54a9f05f8bd534,A,214,0,214,1284.0
f5f2481e805acbd6d08661eada7fa200,A,214,0,214,1284.0
0232f07b2ebb7c82176dca4a49c64eeb,A,213,0,213,3195.0
280c984482a09b9b24219066bed5dce7,A,213,0,213,1434.0
764376b2f92ee1e6540ef1324db7b02f,A,213,0,213,2556.0
b3933083ecd58bcd43d46e9950c4a7a4,A,213,0,213,1278.0
07246fe50be494b4d0d95a8a7d429035,E,212,0,212,1696.0
1ad3518b7c90f317669f1ef9bdc95742,A,212,0,212,1187.6
64f232c7dc995f54bdfdb8424542694f,E,212,0,212,1060.0
6804d411f58782644e731da520e0758a,E,212,0,212,1696.0
6a15b1699aa3dd36869b785e05d458df,E,212,0,212,3180.0
75031ea1d671399a97459e083f5d2698,E,212,0,212,1696.0
92d774a310fec5f250357792cdab4a59,E,212,0,212,2968.0
9700121cecb2ae606d052018744a110c,A,212,0,212,1272.0
d3c3df36602bb700667519cad6a71567,A,212,0,212,1908.0
e59ef93f73c9af5a7eff3a15f0c1b0b5,E,212,0,212,2120.0
ffae6b389c35a8365b972ad0d137a637,E,212,0,212,3180.0
a7350ca0ab6a9fd0e9b73e9a321783e9,A,211,0,211,1688.0
57b352c7df9e875083ab89c3ee4da5dd,A,210,0,210,1680.0
88a52c0d85339a377918fdc1ae9dc922,E,210,0,210,630.0
9801c8b02463f823eb2826a533045153,A,210,0,210,1272.9
048929b746ca312a03319dcf2a771e94,A,209,0,209,1156.2
3b2bb033a90473c84c4b49c8aab6c502,A,209,0,209,1672.0
9359934869071cac1b0c910b48553b58,A,209,0,209,1672.0
9fad438e3d870a908551f2e021dedaf9,A,209,0,209,1045.0
bdee0556a8cd1cbe43c6fc401ca7e72f,A,209,0,209,1670.0
d91364df5001b5f1b5e226c2f2dfcc32,A,209,0,209,4180.0
ee72f861a5abc4f45b6630eec2f22639,A,209,0,209,1672.0
f2593112516fd9f89bd259d5b42881a7,A,209,0,209,836.0
581fab6890c15fc38e114c62289fa20a,E,208,0,208,624.0
ac0f3dfe2a5bfa3e8d794eb1e3d98266,A,208,0,208,14560.0
caedf62bce93c570c1b0d13469e7c2e8,E,208,0,208,624.0
36e984d1542a4819146b4e6ca4790632,A,207,0,207,1035.0
3e6a337a02bf799bcaf083ecb0beac85,A,207,0,207,828.0
61ed87e730d7e900fa20e8c6f82b29ea,E,207,0,207,3105.0
6f0fa51eb81a7d03aa179eab82aacab8,E,207,0,207,2484.0
7ffca27b3dc882bb8823f516550de1a6,E,207,0,207,1449.0
e8e4ad996299b17116af54c1469daf5a,E,207,0,207,1449.0
1f361666b39af9a7f85a38325a5b7282,A,206,0,206,1488.0
73705f907b053105927bad7988021f25,A,206,0,206,2472.0
94e5ece3c319929797f02382810c2324,A,206,0,206,4120.0
f824a3fc090273f199204d14eba8d852,A,206,0,206,2723.2
feb640d52b352c5ee3bc4107c632a063,A,206,0,206,1236.0
6267cc1f34d95f30edac70542d4338f3,E,205,0,205,1025.0
6d973d97429503b1b23353dcc3710a01,A,205,0,205,1428.0
de8af3736c2cad049c20953b17b5fb70,A,205,0,205,615.0
1bea03581028cc2c90549d730bc2de55,A,204,0,204,1346.2
1f322d572ab6e5f7f32c2307d5c20abc,A,204,0,204,1020.0
2e49b64065763a448e51736d4d918264,A,204,0,204,2040.0
79ac6512a53b4b685063ca1b456eea44,A,204,0,204,1462.0
259cee5feafe8573566ad70855ac2a6a,A,203,0,203,1624.0
287b4a91e39fb0dc9aa322b69136d5aa,E,203,0,203,609.0
28bf98e33722c53f42be3d7aa38a2726,A,203,0,203,1218.0
9db33939a8a65d3570e6db0f8085c4a3,E,203,0,203,3045.0
b35b5588c7ed3f7039039a8a9748e38d,A,203,0,203,8323.0
199791b076fdfb1b5f2c35919276298c,A,202,0,202,2020.0
36a238ae7702516cf348ea10c27b4d26,A,202,0,202,1212.0
3e14ffea833bbed22b349eb256753c02,A,202,0,202,1128.7
a90457333172268c471c4c2544319a04,A,202,0,202,1010.0
c272594aeacc15a40fc7b4db745b4eaa,E,202,0,202,606.0
cf51ad0669e237529f4935b8559111a0,A,202,0,202,1414.0
19d835415354dda7b3165a0d820ef014,A,201,0,201,1487.0
